,Year,Week,Player,Position,Injury,Practice Status,Game Status
9637,2017,5,Cliff Avril,DE,Neck,Did Not Participate In Practice,Out
9638,2017,5,Jamon Brown,G,Groin,Limited Participation in Practice,Questionable
9639,2017,5,Quinten Rollins,CB,Ankle,Full Participation in Practice,Questionable
9640,2017,5,Ahmad Brooks,LB,Back,Limited Participation in Practice,Questionable
9641,2017,5,Joe Thomas,LB,Ankle,Did Not Participate In Practice,Out
9642,2017,5,Ty Montgomery,RB,Rib,Limited Participation in Practice,Doubtful
9643,2017,5,Davante Adams,WR,Concussion,Limited Participation in Practice,Questionable
9644,2017,5,La'el Collins,T,Ankle,Full Participation in Practice,Questionable
9645,2017,5,Anthony Brown,CB,Ankle,Limited Participation in Practice,Questionable
9646,2017,5,Tyron Smith,T,Back,Did Not Participate In Practice,Questionable
9647,2017,5,Charles Tapper,DE,Foot,Did Not Participate In Practice,Out
9648,2017,5,Laurent Duvernay-Tardif,G,Knee,Did Not Participate In Practice,Out
9649,2017,5,Kyle Fuller,G,Hamstring,Did Not Participate In Practice,Out
9650,2017,5,Jayron Kearse,S,Groin,Limited Participation in Practice,Questionable
9651,2017,5,Willie Young,LB,Tricep,Did Not Participate In Practice,Doubtful
9652,2017,5,Marcus Cooper,CB,Back,Did Not Participate In Practice,Questionable
9653,2017,6,Beau Allen,DT,Foot,Limited Participation in Practice,Questionable
9654,2017,6,Chris Long,DE,Foot,Limited Participation in Practice,Questionable
9655,2017,6,Lane Johnson,T,Concussion,Did Not Participate In Practice,Out
9656,2017,6,James Burgess,LB,Knee,Did Not Participate In Practice,Doubtful
9657,2017,6,Shon Coleman,T,Knee,Limited Participation in Practice,Questionable
9658,2017,6,JC Tretter,C,Knee,Limited Participation in Practice,Questionable
9659,2017,6,Corey Moore,S,Concussion,Did Not Participate In Practice,Out
9660,2017,6,Benardrick McKinney,LB,Hip,Limited Participation in Practice,Questionable
9661,2017,6,Jordan Todman,RB,Lower leg,Did Not Participate In Practice,Out
9662,2017,6,Kevin King,CB,Concussion,Did Not Participate In Practice,Doubtful
9663,2017,6,Morgan Burnett,S,Hamstring,Did Not Participate In Practice,Out
9664,2017,6,Nick Easton,G,Lower leg,Did Not Participate In Practice,Out
9665,2017,6,Andrew Sendejo,S,Groin,Limited Participation in Practice,Questionable
9666,2017,6,Stefon Diggs,WR,Groin,Did Not Participate In Practice,Out
9667,2017,6,Bilal Powell,RB,Lower leg,Did Not Participate In Practice,Questionable
9668,2017,6,Markus Wheaton,WR,Groin,Did Not Participate In Practice,Out
9669,2017,6,John Timu,LB,Knee,Did Not Participate In Practice,Out
9670,2017,6,Nick Kwiatkoski,DT,Chest,Limited Participation in Practice,Questionable
9671,2017,6,Jeremy Maclin,WR,Shoulder,Limited Participation in Practice,Questionable
9672,2017,6,Breshad Perriman,WR,Knee,Full Participation in Practice,Questionable
9673,2017,6,Carl Davis,DT,Thigh,Limited Participation in Practice,Questionable
9674,2017,6,Matt Skura,C,Knee,Did Not Participate In Practice,Out
9675,2017,6,Tim Williams,LB,Thigh,Did Not Participate In Practice,Doubtful
9676,2017,6,Byron Maxwell,CB,Foot,Limited Participation in Practice,Questionable
9677,2017,6,Matt Bryant,K,Back,Limited Participation in Practice,Questionable
9678,2017,6,Jermaine Grace,LB,Hamstring,Limited Participation in Practice,Out
9679,2017,6,Mohamed Sanu,WR,Hamstring,Did Not Participate In Practice,Out
9680,2017,6,Matthew Stafford,QB,Ankle,Full Participation in Practice,Questionable
9681,2017,6,Rick Wagner,T,Shoulder,Limited Participation in Practice,Questionable
9682,2017,6,Andrus Peat,G,Hip,Limited Participation in Practice,Questionable
9683,2017,6,Kyle Juszczyk,RB,Back,Did Not Participate In Practice,Out
9684,2017,6,Ahkello Witherspoon,CB,Concussion,Limited Participation in Practice,Questionable
9685,2017,6,Josh Norman,CB,Rib,Did Not Participate In Practice,Out
9686,2017,6,Deshazor Everett,S,Hamstring,Did Not Participate In Practice,Doubtful
9687,2017,6,Trent Williams,T,Knee,Did Not Participate In Practice,Questionable
9688,2017,6,Rob Kelley,RB,Ankle,Did Not Participate In Practice,Doubtful
9689,2017,6,Josh Robinson,S,Concussion,Did Not Participate In Practice,Out
9690,2017,6,Ryan Russell,DE,Shoulder,Did Not Participate In Practice,Out
9691,2017,6,Robert Ayers,DE,Back,Full Participation in Practice,Questionable
9692,2017,6,Karlos Dansby,LB,Hamstring,Limited Participation in Practice,Questionable
9693,2017,6,Patrick Peterson,CB,Thigh,Limited Participation in Practice,Questionable
9694,2017,6,Jared Veldheer,T,Knee,Limited Participation in Practice,Questionable
9695,2017,6,Corey Peters,DT,Knee,Limited Participation in Practice,Questionable
9696,2017,6,Olsen Pierre,DT,Ankle,Did Not Participate In Practice,Out
9697,2017,6,Mark Barron,LB,Knee,Limited Participation in Practice,Questionable
9698,2017,6,Troy Hill,CB,Shoulder,Did Not Participate In Practice,Doubtful
9699,2017,6,Arrelious Benn,WR,Groin,Limited Participation in Practice,Questionable
9700,2017,6,Patrick Omameh,G,Hip,Limited Participation in Practice,Questionable
9701,2017,6,Ramon Foster,G,Back,Did Not Participate In Practice,Questionable
9702,2017,6,Steven Terrell,S,Concussion,Did Not Participate In Practice,Out
9703,2017,6,Chris Conley,WR,Lower leg,Did Not Participate In Practice,Out
9704,2017,6,David Amerson,CB,Shoulder,Limited Participation in Practice,Questionable
9705,2017,6,Antonio Hamilton,CB,Knee,Did Not Participate In Practice,Out
9706,2017,6,Jamize Olawale,RB,Concussion,Did Not Participate In Practice,Out
9707,2017,6,Marquel Lee,LB,Ankle,Did Not Participate In Practice,Out
9708,2017,6,Jonathan Casillas,LB,Neck,Did Not Participate In Practice,Out
9709,2017,6,Landon Collins,S,Ankle,Did Not Participate In Practice,Questionable
9710,2017,6,Sterling Shepard,WR,Ankle,Did Not Participate In Practice,Out
9711,2017,6,Romeo Okwara,DE,Knee,Did Not Participate In Practice,Out
9712,2017,6,Jack Mewhort,G,Knee,Did Not Participate In Practice,Out
9713,2017,6,Jon Bostic,LB,Lower leg,Did Not Participate In Practice,Questionable
9714,2017,6,Daren Bates,LB,Knee,Limited Participation in Practice,Questionable
9715,2017,7,Charcandrick West,RB,Concussion,Did Not Participate In Practice,Out
9716,2017,7,Albert Wilson,WR,Knee,Limited Participation in Practice,Questionable
9717,2017,7,Marshall Newhouse,T,Foot,Did Not Participate In Practice,Out
9718,2017,7,Nicholas Morrow,LB,Ankle,Limited Participation in Practice,Questionable
9719,2017,7,Kelvin Benjamin,WR,Knee,Full Participation in Practice,Questionable
9720,2017,7,Fozzy Whittaker,RB,Ankle,Did Not Participate In Practice,Out
9721,2017,7,John Theus,T,Concussion,Did Not Participate In Practice,Out
9722,2017,7,Charles Johnson,DE,Groin,Full Participation in Practice,Questionable
9723,2017,7,Graham Gano,K,Knee,Full Participation in Practice,Questionable
9724,2017,7,Luke Kuechly,LB,Concussion,Limited Participation in Practice,Out
9725,2017,7,Greg Van Roten,G,Shoulder,Full Participation in Practice,Questionable
9726,2017,7,John Timu,LB,Ankle,Did Not Participate In Practice,Doubtful
9727,2017,7,Benny Cunningham,RB,Hamstring,Full Participation in Practice,Questionable
9728,2017,7,Sherrick McManis,CB,Hamstring,Did Not Participate In Practice,Doubtful
9729,2017,7,Tashaun Gipson,S,Neck,Limited Participation in Practice,Questionable
9730,2017,7,Leonard Fournette,RB,Ankle,Did Not Participate In Practice,Questionable
9731,2017,7,Marqise Lee,WR,Knee,Limited Participation in Practice,Questionable
9732,2017,7,T.J. Green,S,Hamstring,Full Participation in Practice,Questionable
9733,2017,7,Darrell Daniels,TE,Knee,Full Participation in Practice,Questionable
9734,2017,7,Ryan Kelly,C,Knee,Full Participation in Practice,Questionable
9735,2017,7,Robert Turbin,RB,Elbow,Did Not Participate In Practice,Out
9736,2017,7,Breshad Perriman,WR,Concussion,Did Not Participate In Practice,Out
9737,2017,7,Benjamin Watson,TE,Knee,Limited Participation in Practice,Questionable
9738,2017,7,Chris Matthews,WR,Thigh,Did Not Participate In Practice,Doubtful
9739,2017,7,Ronnie Stanley,T,Face,Full Participation in Practice,Questionable
9740,2017,7,Mike Wallace,WR,Back,Limited Participation in Practice,Questionable
9741,2017,7,Lardarius Webb,S,Knee,Limited Participation in Practice,Questionable
9742,2017,7,Mackensie Alexander,CB,Hip,Limited Participation in Practice,Questionable
9743,2017,7,Tramaine Brock,CB,Hamstring,Limited Participation in Practice,Questionable
9744,2017,7,Riley Reiff,T,Ankle,Limited Participation in Practice,Questionable
9745,2017,7,Michael Floyd,WR,Hamstring,Limited Participation in Practice,Questionable
9746,2017,7,Adarius Taylor,LB,Hamstring,Limited Participation in Practice,Questionable
9747,2017,7,Jameis Winston,QB,Shoulder,Full Participation in Practice,Questionable
9748,2017,7,Charles Clay,TE,Knee,Did Not Participate In Practice,Out
9749,2017,7,Leonard Johnson,CB,Hamstring,Full Participation in Practice,Questionable
9750,2017,7,Lane Taylor,G,Ankle,Did Not Participate In Practice,Doubtful
9751,2017,7,Damarious Randall,CB,Hamstring,Limited Participation in Practice,Questionable
9752,2017,7,Corey Linsley,C,Back,Limited Participation in Practice,Questionable
9753,2017,7,Aaron Rodgers,QB,Other,Did Not Participate In Practice,Out
9754,2017,7,Xavien Howard,CB,Ankle,Full Participation in Practice,Questionable
9755,2017,7,Mike Pouncey,C,Concussion,Full Participation in Practice,Questionable
9756,2017,7,Andre Branch,DE,Knee,Full Participation in Practice,Questionable
9757,2017,7,Andre Ellington,RB,Thigh,Did Not Participate In Practice,Questionable
9758,2017,7,Xavier Williams,DT,Knee,Limited Participation in Practice,Questionable
9759,2017,7,Mark Barron,LB,Hand,Limited Participation in Practice,Questionable
9760,2017,7,Derrick Morgan,LB,Abdomen,Limited Participation in Practice,Questionable
9761,2017,7,Delanie Walker,TE,Lower leg,Did Not Participate In Practice,Questionable
9762,2017,7,Jason McCourty,CB,Ankle,Did Not Participate In Practice,Questionable
9763,2017,7,Jabrill Peppers,S,Foot,Limited Participation in Practice,Questionable
9764,2017,7,Justin Durant,LB,Groin,Limited Participation in Practice,Questionable
9765,2017,7,Aaron Lynch,DE,Lower leg,Did Not Participate In Practice,Out
9766,2017,7,Brock Coyle,LB,Shoulder,Limited Participation in Practice,Questionable
9767,2017,7,Ray-Ray Armstrong,LB,Shoulder,Limited Participation in Practice,Questionable
9768,2017,7,Isaiah McKenzie,WR,Ankle,Did Not Participate In Practice,Out
9769,2017,7,Donald Stephenson,T,Lower leg,Did Not Participate In Practice,Out
9770,2017,7,Corey Nelson,LB,Elbow,Did Not Participate In Practice,Out
9771,2017,7,Emmanuel Sanders,WR,Ankle,Did Not Participate In Practice,Out
9772,2017,7,Menelik Watson,T,Lower leg,Did Not Participate In Practice,Out
9773,2017,7,Keenan Allen,WR,Shoulder,Did Not Participate In Practice,Questionable
9774,2017,7,Adrian Phillips,S,Neck,Full Participation in Practice,Questionable
9775,2017,7,Melvin Gordon,RB,Shoulder,Limited Participation in Practice,Questionable
9776,2017,7,Corey Liuget,DT,Back,Did Not Participate In Practice,Questionable
9777,2017,7,Luke Joeckel,G,Knee,Did Not Participate In Practice,Out
9778,2017,7,Marcus Smith,DE,Ankle,Full Participation in Practice,Questionable
9779,2017,7,Michael Bennett,DE,Lower leg,Full Participation in Practice,Questionable
9780,2017,7,Nazair Jones,DT,Knee,Full Participation in Practice,Questionable
9781,2017,7,Calvin Munson,LB,Thigh,Did Not Participate In Practice,Out
9782,2017,7,Adam Jones,CB,Back,Did Not Participate In Practice,Doubtful
9783,2017,7,Tyler Boyd,WR,Knee,Did Not Participate In Practice,Out
9784,2017,7,Stephon Tuitt,DE,Back,Did Not Participate In Practice,Out
9785,2017,7,Jordan Tripp,LB,Concussion,Did Not Participate In Practice,Out
9786,2017,7,Johnson Bademosi,CB,Abdomen,Full Participation in Practice,Questionable
9787,2017,7,Stephon Gilmore,CB,Concussion,Did Not Participate In Practice,Out
9788,2017,7,Jacob Hollister,TE,Chest,Limited Participation in Practice,Questionable
9789,2017,7,Harvey Langi,LB,Back,Did Not Participate In Practice,Out
9790,2017,7,Stefan McClure,S,Knee,Limited Participation in Practice,Questionable
9791,2017,7,Bashaud Breeland,CB,Knee,Limited Participation in Practice,Questionable
9792,2017,7,Tyler Catalina,G,Concussion,Did Not Participate In Practice,Out
9793,2017,7,Mychal Kendricks,LB,Hamstring,Full Participation in Practice,Questionable
9794,2017,7,Jordan Hicks,LB,Lower leg,Full Participation in Practice,Questionable
9795,2017,8,Anthony Steen,G,Foot,Did Not Participate In Practice,Out
9796,2017,8,Laremy Tunsil,T,Knee,Full Participation in Practice,Questionable
9797,2017,8,Jay Cutler,QB,Rib,Did Not Participate In Practice,Out
9798,2017,8,Andre Branch,DE,Groin,Limited Participation in Practice,Questionable
9799,2017,8,Eric Weddle,S,Ankle,Full Participation in Practice,Questionable
9800,2017,8,Patrick Onwuasor,LB,Knee,Full Participation in Practice,Questionable
9801,2017,8,Tony Jefferson,S,Ankle,Full Participation in Practice,Questionable
9802,2017,8,Terrell Suggs,LB,Knee,Full Participation in Practice,Questionable
9803,2017,8,Anthony Levine,S,Back,Full Participation in Practice,Questionable
9804,2017,8,Mike Wallace,WR,Concussion,Limited Participation in Practice,Questionable
9805,2017,8,Michael Campanaro,WR,Shoulder,Did Not Participate In Practice,Doubtful
9806,2017,8,Riley Reiff,T,Knee,Full Participation in Practice,Questionable
9807,2017,8,Jeremiah Sirles,G,Knee,Did Not Participate In Practice,Out
9808,2017,8,Stephen Weatherly,DE,Knee,Did Not Participate In Practice,Out
9809,2017,8,Larry Ogunjobi,DT,Groin,Did Not Participate In Practice,Doubtful
9810,2017,8,Trevon Coley,DT,Neck,Limited Participation in Practice,Questionable
9811,2017,8,Myles Garrett,DE,Concussion,Did Not Participate In Practice,Out
9812,2017,8,Duke Riley,LB,Knee,Did Not Participate In Practice,Out
9813,2017,8,Buster Skrine,CB,Concussion,Did Not Participate In Practice,Out
9814,2017,8,Brandon Shell,T,Neck,Did Not Participate In Practice,Out
9815,2017,8,Brandon Fusco,G,Bicep,Limited Participation in Practice,Questionable
9816,2017,8,Marquise Goodwin,WR,Back,Limited Participation in Practice,Questionable
9817,2017,8,K'Waun Williams,CB,Thigh,Did Not Participate In Practice,Out
9818,2017,8,Trent Brown,T,Concussion,Did Not Participate In Practice,Questionable
9819,2017,8,David Amerson,CB,Foot,Did Not Participate In Practice,Out
9820,2017,8,Marquette King,P,Groin,Limited Participation in Practice,Questionable
9821,2017,8,Karl Joseph,S,Groin,Did Not Participate In Practice,Doubtful
9822,2017,8,E.J. Gaines,CB,Hamstring,Did Not Participate In Practice,Out
9823,2017,8,Richie Incognito,G,Ankle,Limited Participation in Practice,Questionable
9824,2017,8,Jordan Poyer,S,Knee,Did Not Participate In Practice,Questionable
9825,2017,8,Roy Robertson-Harris,DE,Hamstring,Did Not Participate In Practice,Doubtful
9826,2017,8,Larry Warford,G,Abdomen,Did Not Participate In Practice,Out
9827,2017,8,Alex Armah,RB,Hamstring,Did Not Participate In Practice,Questionable
9828,2017,8,Ed Dickson,TE,Ankle,Full Participation in Practice,Questionable
9829,2017,8,Chris Baker,DT,Ankle,Full Participation in Practice,Questionable
9830,2017,8,Robert McClain,CB,Concussion,Did Not Participate In Practice,Out
9831,2017,8,Melvin Gordon,RB,Foot,Limited Participation in Practice,Questionable
9832,2017,8,Malcom Brown,DT,Ankle,Did Not Participate In Practice,Out
9833,2017,8,Lawrence Guy,DE,Chest,Limited Participation in Practice,Questionable
9834,2017,8,Dont'a Hightower,LB,Shoulder,Did Not Participate In Practice,Out
9835,2017,8,Cassius Marsh,DE,Shoulder,Limited Participation in Practice,Questionable
9836,2017,8,Danny Amendola,WR,Knee,Limited Participation in Practice,Questionable
9837,2017,8,Darius Butler,S,Ankle,Full Participation in Practice,Questionable
9838,2017,8,Kamar Aiken,WR,Shoulder,Did Not Participate In Practice,Questionable
9839,2017,8,Rashaan Melvin,CB,Concussion,Did Not Participate In Practice,Out
9840,2017,8,John Simon,LB,Neck,Did Not Participate In Practice,Out
9841,2017,8,Kevin Minter,LB,Elbow,Did Not Participate In Practice,Out
9842,2017,8,Cody Core,WR,Concussion,Did Not Participate In Practice,Out
9843,2017,8,Jelani Jenkins,LB,Hand,Limited Participation in Practice,Questionable
9844,2017,8,Dylan Cole,LB,Hamstring,Did Not Participate In Practice,Out
9845,2017,8,Chris Clark,T,Lower leg,Did Not Participate In Practice,Out
9846,2017,8,Kendall Langford,DT,Back,Did Not Participate In Practice,Questionable
9847,2017,8,Joel Heath,DE,Knee,Did Not Participate In Practice,Out
9848,2017,8,Justin Britt,C,Ankle,Limited Participation in Practice,Questionable
9849,2017,8,Kyle Wilber,LB,Knee,Limited Participation in Practice,Questionable
9850,2017,8,Maliek Collins,DT,Foot,Limited Participation in Practice,Questionable
9851,2017,8,Dan Bailey,K,Groin,Did Not Participate In Practice,Out
9852,2017,8,Morgan Moses,T,Ankle,Limited Participation in Practice,Questionable
9853,2017,8,Fabian Moreau,CB,Hamstring,Limited Participation in Practice,Questionable
9854,2017,8,Brandon Scherff,G,Knee,Did Not Participate In Practice,Questionable
9855,2017,8,Preston Smith,LB,Groin,Limited Participation in Practice,Questionable
9856,2017,8,Vance McDonald,TE,Knee,Did Not Participate In Practice,Out
9857,2017,8,Greg Robinson,T,Ankle,Did Not Participate In Practice,Out
9858,2017,8,Emmett Cleary,T,Ankle,Limited Participation in Practice,Out
